time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rota_x,rota_y,rota_z
0.93,-0.068262,0.082806,0.118645,-0.643119,-0.389128,-0.597982,-0.753410,-0.456197,-0.583477
0.94,-0.024342,0.078519,0.324814,-0.744134,-0.371823,-0.588481,-0.517846,0.030772,-0.591626
0.95,-0.020128,0.106629,-0.026629,-0.480317,0.069079,-0.598900,-0.459574,-0.052053,-0.581119
0.96,-0.025653,0.109377,-0.187301,-0.469247,-0.099649,-0.593239,-0.449611,-0.199872,-0.590265
0.97,0.040730,0.080683,0.032214,-0.469577,-0.236839,-0.597858,-0.514093,-0.263750,-0.580035
0.98,0.061237,0.063208,0.016006,-0.516788,-0.212177,-0.587534,-0.579664,-0.178675,-0.569355
0.99,0.069714,0.061474,-0.028120,-0.600274,-0.138061,-0.569771,-0.670165,-0.089378,-0.535316
1.00,0.083201,0.083694,0.026121,-0.644175,0.028530,-0.533083,-0.443983,0.397083,-0.512552
1.01,0.089690,0.107462,-0.213387,-0.461801,0.352447,-0.507228,-0.625947,0.062909,-0.440126
1.02,0.119091,0.094067,-0.052127,-0.636020,0.079567,-0.429524,-0.550483,0.249843,-0.396549
1.03,0.169379,0.079802,0.048271,-0.525495,0.309404,-0.394418,-0.517457,0.303042,-0.354222
1.04,0.122089,0.069403,-0.169293,-0.520154,0.302401,-0.353958,-0.544805,0.208532,-0.324042
1.05,0.140775,0.067456,0.000917,-0.557661,0.183398,-0.327242,-0.598893,0.086077,-0.296805
1.06,0.148490,0.054330,0.058325,-0.547335,0.179171,-0.302597,-0.298845,0.427850,-0.301051
1.07,0.125907,0.035702,-0.254048,-0.296733,0.370306,-0.301176,-0.427200,0.010583,-0.247223
1.08,0.142486,0.024807,-0.104386,-0.435155,0.008824,-0.241069,-0.217697,0.289931,-0.224055
1.09,0.202746,0.023083,-0.036620,-0.152648,0.357287,-0.227871,-0.190088,0.128695,-0.190228
1.10,0.161203,0.027544,-0.307428,-0.229318,0.059676,-0.189014,-0.246688,-0.008512,-0.154117
1.11,0.222044,0.029962,0.123429,-0.215573,0.058594,-0.158108,-0.085298,0.202828,-0.138284
1.12,0.196499,0.031147,-0.180191,-0.062113,0.215847,-0.141582,-0.060035,0.089575,-0.102335
1.13,0.192090,0.024855,-0.170024,-0.067960,0.059739,-0.095117,-0.052474,0.003508,-0.061855
1.14,0.209966,0.029327,-0.031007,-0.036354,0.026406,-0.063268,0.006940,0.022401,-0.024137
1.15,0.178149,0.023718,-0.145716,0.012225,0.026884,-0.017867,0.010985,-0.022389,0.043977
1.16,0.176003,0.024960,-0.109656,0.014283,-0.015485,0.055568,0.028798,-0.039340,0.115710
1.17,0.173059,0.033855,-0.079672,0.033776,-0.029186,0.128404,0.054581,-0.046707,0.165501
1.18,0.141624,0.035647,-0.091343,0.068650,-0.025916,0.162098,0.107727,-0.034483,0.168295
1.19,0.075096,0.023452,-0.125931,0.104817,-0.038671,0.169020,0.083404,-0.118321,0.236582
1.20,0.081235,0.024641,-0.071057,0.072203,-0.130901,0.262717,0.053993,-0.176754,0.358151
1.21,0.165150,0.054836,0.001452,0.070607,-0.142519,0.355298,0.171565,-0.058450,0.354193
1.22,0.091273,0.048695,-0.108050,0.188978,-0.060288,0.359963,0.180310,-0.192139,0.416244
1.23,0.093206,0.044834,-0.066250,0.198156,-0.180217,0.404155,0.316060,-0.147633,0.357852
1.24,0.084899,0.027606,-0.037257,0.354885,-0.128492,0.342200,0.377299,-0.261962,0.414700
1.25,0.055719,0.013375,-0.107487,0.375542,-0.290427,0.422639,0.451759,-0.295173,0.438967
1.26,0.138993,0.034129,0.024413,0.471853,-0.292827,0.438087,0.576722,-0.246501,0.433982
